frame_id,timestamp,elbow_angle,knee_angle,wrist_angle,confidence_elbow,confidence_knee,confidence_wrist
0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
1,0.0333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
2,0.0666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
3,0.1,0.0,0.0,0.0,0.5,0.5,0.5
4,0.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
5,0.1666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
6,0.2,0.0,0.0,0.0,0.5,0.5,0.5
7,0.2333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
8,0.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
9,0.3,0.0,0.0,0.0,0.5,0.5,0.5
10,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
11,0.3666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
12,0.4,0.0,0.0,0.0,0.5,0.5,0.5
13,0.4333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
14,0.4666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
15,0.5,0.0,0.0,0.0,0.5,0.5,0.5
16,0.5333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
17,0.5666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
18,0.6,0.0,0.0,0.0,0.5,0.5,0.5
19,0.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
20,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
21,0.7,0.0,0.0,0.0,0.5,0.5,0.5
22,0.7333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
23,0.7666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
24,0.8,0.0,0.0,0.0,0.5,0.5,0.5
25,0.8333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
26,0.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
27,0.9,0.0,0.0,0.0,0.5,0.5,0.5
28,0.9333333333333332,0.0,0.0,0.0,0.5,0.5,0.5
29,0.9666666666666668,0.0,0.0,0.0,0.5,0.5,0.5
30,1.0,0.0,0.0,0.0,0.5,0.5,0.5
31,1.0333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
32,1.0666666666666669,0.0,0.0,0.0,0.5,0.5,0.5
33,1.1,0.0,0.0,0.0,0.5,0.5,0.5
34,1.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
35,1.1666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
36,1.2,0.0,0.0,0.0,0.5,0.5,0.5
37,1.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
38,1.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
39,1.3,0.0,0.0,0.0,0.5,0.5,0.5
40,1.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
41,1.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
42,1.4,0.0,0.0,0.0,0.5,0.5,0.5
43,1.4333333333333331,0.0,0.0,0.0,0.5,0.5,0.5
44,1.4666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
45,1.5,0.0,0.0,0.0,0.5,0.5,0.5
46,1.5333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
47,1.5666666666666669,0.0,0.0,0.0,0.5,0.5,0.5
48,1.6,0.0,0.0,0.0,0.5,0.5,0.5
49,1.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
50,1.6666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
51,1.7,0.0,0.0,0.0,0.5,0.5,0.5
52,1.7333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
53,1.7666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
54,1.8,0.0,0.0,0.0,0.5,0.5,0.5
55,1.8333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
56,1.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
57,1.9,0.0,0.0,0.0,0.5,0.5,0.5
58,1.9333333333333331,0.0,0.0,0.0,0.5,0.5,0.5
59,1.9666666666666663,0.0,0.0,0.0,0.5,0.5,0.5
60,2.0,0.0,0.0,0.0,0.5,0.5,0.5
61,2.033333333333333,0.0,0.0,0.0,0.5,0.5,0.5
62,2.066666666666667,0.0,0.0,0.0,0.5,0.5,0.5
63,2.1,0.0,0.0,0.0,0.5,0.5,0.5
64,2.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
65,2.1666666666666665,0.0,0.0,0.0,0.5,0.5,0.5
66,2.2,0.0,0.0,0.0,0.5,0.5,0.5
67,2.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
68,2.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
69,2.3,0.0,0.0,0.0,0.5,0.5,0.5
70,2.333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
71,2.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
72,2.4,0.0,0.0,0.0,0.5,0.5,0.5
73,2.433333333333333,0.0,0.0,0.0,0.5,0.5,0.5
74,2.466666666666667,0.0,0.0,0.0,0.5,0.5,0.5
75,2.5,0.0,0.0,0.0,0.5,0.5,0.5
76,2.533333333333333,0.0,0.0,0.0,0.5,0.5,0.5
77,2.566666666666667,0.0,0.0,0.0,0.5,0.5,0.5
78,2.6,0.0,0.0,0.0,0.5,0.5,0.5
79,2.6333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
80,2.6666666666666665,0.0,0.0,0.0,0.5,0.5,0.5
81,2.7,0.0,0.0,0.0,0.5,0.5,0.5
82,2.7333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
83,2.7666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
84,2.8,0.0,0.0,0.0,0.5,0.5,0.5
85,2.833333333333333,0.0,0.0,0.0,0.5,0.5,0.5
86,2.8666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
87,2.9,0.0,0.0,0.0,0.5,0.5,0.5
88,2.933333333333333,0.0,0.0,0.0,0.5,0.5,0.5
89,2.966666666666667,0.0,0.0,0.0,0.5,0.5,0.5
90,3.0,0.0,0.0,0.0,0.5,0.5,0.5
91,3.033333333333333,0.0,0.0,0.0,0.5,0.5,0.5
92,3.066666666666667,0.0,0.0,0.0,0.5,0.5,0.5
93,3.1,0.0,0.0,0.0,0.5,0.5,0.5
94,3.1333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
95,3.1666666666666665,0.0,0.0,0.0,0.5,0.5,0.5
96,3.2,0.0,0.0,0.0,0.5,0.5,0.5
97,3.2333333333333334,0.0,0.0,0.0,0.5,0.5,0.5
98,3.2666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
99,3.3,0.0,0.0,0.0,0.5,0.5,0.5
100,3.333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
101,3.3666666666666667,0.0,0.0,0.0,0.5,0.5,0.5
102,3.4,0.0,0.0,0.0,0.5,0.5,0.5
103,3.433333333333333,0.0,0.0,0.0,0.5,0.5,0.5
104,3.466666666666667,0.0,0.0,0.0,0.5,0.5,0.5
105,3.5,0.0,0.0,0.0,0.5,0.5,0.5
106,3.533333333333333,0.0,0.0,0.0,0.5,0.5,0.5
107,3.566666666666667,0.0,0.0,0.0,0.5,0.5,0.5
108,3.6,0.0,0.0,0.0,0.5,0.5,0.5
109,3.633333333333333,0.0,0.0,0.0,0.5,0.5,0.5
110,3.6666666666666665,0.0,0.0,0.0,0.5,0.5,0.5
111,3.7,0.0,0.0,0.0,0.5,0.5,0.5
112,3.733333333333333,0.0,0.0,0.0,0.5,0.5,0.5
113,3.7666666666666666,0.0,0.0,0.0,0.5,0.5,0.5
114,3.8,0.0,0.0,0.0,0.5,0.5,0.5
115,3.8333333333333335,0.0,0.0,0.0,0.5,0.5,0.5
116,3.8666666666666663,0.0,0.0,0.0,0.5,0.5,0.5
