frame_id,joint,x_norm_smooth,y_norm_smooth,confidence,interpolated
0,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
0,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
0,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
0,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
0,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
0,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
0,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
0,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
0,nose,0.4999999999999998,0.4999999999999998,0.5,False
0,right_ankle,0.4999999999999998,0.4999999999999998,0.5,False
0,right_elbow,0.4999999999999998,0.4999999999999998,0.5,False
0,right_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
0,right_heel,0.4999999999999998,0.4999999999999998,0.5,False
0,right_hip,0.4999999999999998,0.4999999999999998,0.5,False
0,right_knee,0.4999999999999998,0.4999999999999998,0.5,False
0,right_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
0,right_wrist,0.4999999999999998,0.4999999999999998,0.5,False
1,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
1,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
1,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
1,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
1,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
1,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
1,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
1,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
1,nose,0.4999999999999998,0.4999999999999998,0.5,False
1,right_ankle,0.4999999999999998,0.4999999999999998,0.5,False
1,right_elbow,0.4999999999999998,0.4999999999999998,0.5,False
1,right_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
1,right_heel,0.4999999999999998,0.4999999999999998,0.5,False
1,right_hip,0.4999999999999998,0.4999999999999998,0.5,False
1,right_knee,0.4999999999999998,0.4999999999999998,0.5,False
1,right_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
1,right_wrist,0.4999999999999998,0.4999999999999998,0.5,False
2,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
2,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
2,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
2,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
2,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
2,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
2,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
2,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
2,nose,0.4999999999999998,0.4999999999999998,0.5,False
